	English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust
7657	manual	0	0	0	0	0	0	0	0	0	1
7659	manufacturer	0	0	0	0	0	0	1	0	0	0
7660	manure	0	0	1	0	0	1	0	0	0	0
7663	mar	0	0	0	0	0	1	0	0	0	0
7667	march	0	0	0	0	0	0	1	0	0	0
7669	margin	0	0	0	0	0	1	0	1	0	0
7672	marine	0	0	0	0	0	0	0	0	0	1
7676	marked	0	0	0	0	0	0	1	0	0	0
7678	marketable	0	0	0	0	0	0	1	0	0	0
7683	maroon	0	0	0	0	0	1	0	0	0	0
7685	marquis	0	0	0	0	0	0	1	0	0	0
7686	marriage	0	1	0	0	1	0	1	0	0	1
7688	marrow	0	0	0	0	1	0	1	0	0	1
7689	marry	0	1	0	1	1	0	1	0	1	1
7691	marshal	0	0	0	0	0	0	1	0	0	1
7693	martial	1	0	0	0	0	0	0	0	0	0
7694	martingale	0	0	0	0	0	1	0	0	0	0
7695	martyr	0	0	0	1	0	1	0	1	0	0
7696	martyrdom	0	0	0	1	0	1	0	1	0	0
7697	marvel	0	0	0	0	0	0	1	0	1	0
7698	marvelous	0	0	0	0	1	0	1	0	0	0
7699	marvelously	0	0	0	0	1	0	1	0	0	0
7700	masculine	0	0	0	0	0	0	1	0	0	0
7704	masochism	1	0	1	1	0	1	0	0	0	0
7708	massacre	1	0	1	1	0	1	0	1	0	0
7709	massage	0	0	0	0	1	0	1	0	0	0
7711	master	0	0	0	0	0	0	1	0	0	0
7713	masterpiece	0	0	0	0	1	0	1	0	0	0
7714	mastery	1	0	0	0	1	0	1	0	0	1
7720	matchmaker	0	1	0	0	0	0	0	0	0	0
7721	mate	0	0	0	0	0	0	1	0	0	1
7723	materialism	0	0	0	0	0	1	0	0	0	0
7724	materialist	0	0	1	0	0	1	0	0	0	0
7731	maternal	0	1	0	0	0	1	1	0	0	0
7733	mathematical	0	0	0	0	0	0	0	0	0	1
7737	matrimony	0	1	0	0	1	0	1	0	0	1
7739	matron	0	0	0	0	0	0	1	0	0	1
7746	mausoleum	0	0	0	0	0	0	0	1	0	0
7748	maxim	0	0	0	0	0	0	0	0	0	1
7749	maximum	0	0	0	0	0	0	1	0	0	0
7750	mayor	0	0	0	0	0	0	1	0	0	0
7753	meadow	0	0	0	0	0	0	1	0	0	0
7756	meandering	0	0	0	0	0	1	0	0	0	0
7758	meaningless	0	0	0	0	0	1	0	1	0	0
7761	measles	0	0	1	1	0	1	0	1	0	0
7763	measure	0	0	0	0	0	0	0	0	0	1
7764	measured	0	0	0	0	0	0	1	0	0	1
7771	medal	0	1	0	0	1	0	1	0	1	1
7774	meddle	1	0	0	0	0	1	0	0	0	0
7779	mediate	0	1	0	0	0	0	1	0	0	1
7780	mediation	0	0	0	0	0	0	1	0	0	0
7781	mediator	0	1	0	0	0	0	1	0	0	1
7782	medical	0	1	0	1	0	0	1	0	0	1
7786	mediocre	0	0	0	0	0	1	0	0	0	0
7787	mediocrity	0	0	0	0	0	1	0	0	0	0
7788	meditate	0	1	0	0	1	0	1	0	0	1
7791	mediterranean	0	0	0	0	0	0	1	0	0	0
7793	medley	0	0	0	0	0	0	1	0	0	0
7794	meek	0	0	0	0	0	0	0	1	0	0
7797	melancholic	0	0	0	0	0	1	0	1	0	0
7798	melancholy	0	0	0	0	0	1	0	1	0	0
7799	melee	0	0	0	1	0	1	0	0	0	0
7801	melodrama	1	0	0	0	0	1	0	1	0	0
7805	meltdown	0	0	0	0	0	1	0	1	0	0
7809	memento	0	0	0	0	0	0	1	0	0	0
7813	memorable	0	0	0	0	1	0	1	0	1	1
7816	memorials	0	0	0	0	0	0	0	1	0	0
7819	menace	1	0	0	1	0	1	0	0	0	0
7820	menacing	1	0	0	1	0	1	0	0	0	0
7823	mending	0	0	0	0	0	0	1	0	0	0
7824	menial	0	0	0	0	0	1	0	0	0	0
7826	menses	0	0	0	0	0	0	1	0	0	0
7830	mentor	0	0	0	0	0	0	1	0	0	1
7834	mercenary	0	0	0	1	0	1	0	0	0	0
7836	merchant	0	0	0	0	0	0	0	0	0	1
7837	merciful	0	0	0	0	0	0	1	0	0	0
7838	merciless	0	0	0	1	0	1	0	0	0	0
7840	mercy	0	0	0	0	0	0	1	0	0	0
7842	merge	0	1	0	0	0	0	1	0	0	0
7845	merit	0	0	0	0	0	0	1	0	0	1
7846	meritorious	0	0	0	0	1	0	1	0	0	1
7848	merriment	0	0	0	0	1	0	1	0	1	0
7849	merry	0	0	0	0	1	0	1	0	0	0
7854	mess	0	0	1	0	0	1	0	0	0	0
7856	messenger	0	0	0	0	0	0	0	0	0	1
7857	messy	0	0	1	0	0	1	0	0	0	0
7866	metastasis	0	0	0	0	0	1	0	0	0	0
7873	methanol	0	0	0	0	0	1	0	0	0	0
7881	metropolitan	0	0	0	0	0	0	1	0	0	0
7882	mettle	0	0	0	0	0	0	1	0	0	0
7893	microscope	0	0	0	0	0	0	0	0	0	1
7896	microscopy	0	0	0	0	0	0	1	0	0	0
7906	midwife	0	1	0	0	1	1	1	0	0	1
7907	midwifery	0	0	0	0	0	0	1	0	0	0
7909	mighty	1	0	0	1	1	0	1	0	0	1
7914	mildew	0	0	1	0	0	1	0	0	0	0
7919	military	0	0	0	1	0	0	0	0	0	0
7920	militia	1	0	0	1	0	1	0	1	0	0
7923	mill	0	1	0	0	0	0	0	0	0	0
7929	mime	0	0	0	0	0	0	1	0	0	0
7932	mimicry	0	0	0	0	0	1	0	0	1	0
7935	mindful	0	0	0	0	0	0	1	0	0	0
7936	mindfulness	0	0	0	0	0	0	1	0	0	0
7946	minimize	0	0	0	0	0	1	0	0	0	0
7947	minimum	0	0	0	0	0	1	0	0	0	0
7950	ministry	0	0	0	0	1	0	1	0	0	1
7954	minority	0	0	0	0	0	1	0	0	0	0
7961	miracle	0	1	0	0	1	0	1	0	1	1
7962	miraculous	0	0	0	0	1	0	1	0	1	0
7964	mire	0	0	1	0	0	1	0	0	0	0
7966	mirth	0	0	0	0	1	0	1	0	0	0
7968	misbehavior	1	0	1	0	0	1	0	0	1	0
7969	miscarriage	0	0	0	1	0	1	0	1	0	0
7972	mischief	0	0	0	0	0	1	0	0	0	0
7973	mischievous	0	0	0	0	0	1	0	0	0	0
7974	misconception	1	0	1	1	0	1	0	0	0	0
7975	misconduct	0	0	1	0	0	1	0	0	0	0
7977	miserable	1	0	1	0	0	1	0	1	0	0
7978	miserably	0	0	0	0	0	1	0	1	0	0
7979	misery	1	0	1	1	0	1	0	1	0	0
7980	misfortune	0	0	0	1	0	1	0	1	0	0
7981	misguided	0	0	1	0	0	1	0	0	0	0
7982	mishap	0	0	1	1	0	1	0	1	1	0
7984	misinterpretation	0	0	0	0	0	1	0	0	0	0
7985	mislead	1	0	0	1	0	1	0	0	0	1
7986	misleading	1	0	1	0	0	1	0	0	0	0
7987	mismanagement	0	0	0	0	0	1	0	0	0	0
7988	mismatch	0	0	0	0	0	1	0	0	0	0
7990	misnomer	0	0	0	0	0	1	0	0	0	0
7991	misplace	1	0	1	0	0	1	0	0	0	0
7992	misplaced	0	0	0	0	0	1	0	0	0	0
7993	misrepresent	0	0	0	0	0	1	0	0	0	0
7994	misrepresentation	0	0	0	0	0	1	0	1	0	0
7995	misrepresented	1	0	0	0	0	1	0	0	0	0
7997	missile	0	0	0	1	0	0	0	0	0	0
7998	missing	0	0	0	1	0	1	0	1	0	0
8000	missionary	0	0	0	0	0	0	1	0	0	0
8001	misstatement	1	0	1	0	0	1	0	0	0	0
8003	mistake	0	0	0	0	0	1	0	1	0	0
8004	mistaken	0	0	0	1	0	1	0	0	0	0
8006	mistress	1	0	1	0	0	1	0	0	0	0
8007	mistrust	0	0	1	1	0	1	0	0	0	0
8009	misunderstand	0	0	0	0	0	1	0	0	0	0
8010	misunderstanding	1	0	0	0	0	1	0	1	0	0
8011	misuse	0	0	0	0	0	1	0	0	0	0
8012	mite	0	0	1	0	0	1	0	0	0	0
8018	moan	0	0	0	1	0	0	0	1	0	0
8019	moat	0	0	0	0	0	0	0	0	0	1
8020	mob	1	0	0	1	0	1	0	0	0	0
8021	mobile	0	1	0	0	0	0	0	0	0	0
8025	mockery	0	0	1	0	0	1	0	0	0	0
8026	mocking	1	0	1	0	0	1	0	1	0	0
8030	model	0	0	0	0	0	0	1	0	0	0
8032	moderate	0	0	0	0	0	0	1	0	0	0
8036	moderator	0	0	0	0	0	0	1	0	0	1
8039	modest	0	0	0	0	0	0	1	0	0	1
8040	modesty	0	0	0	0	0	0	1	0	0	0
8045	modify	0	0	0	0	0	0	0	0	1	0
8062	molestation	1	0	1	1	0	1	0	1	0	0
8067	momentum	0	1	0	0	0	0	1	0	0	0
8073	monetary	0	1	0	0	0	0	1	0	0	0
8074	money	1	1	0	0	1	0	1	0	1	1
8075	monk	0	0	0	0	0	0	1	0	0	1
8077	monochrome	0	0	1	0	0	1	0	0	0	0
8078	monogamy	0	0	0	0	0	0	0	0	0	1
8083	monopolist	0	0	0	0	0	1	0	0	0	0
8086	monsoon	0	0	0	0	0	1	0	1	0	0
8087	monster	0	0	0	1	0	1	0	0	0	0
8088	monstrosity	1	0	1	1	0	1	0	0	1	0
8092	monument	0	0	0	0	0	0	1	0	0	0
8096	moody	1	0	0	0	0	1	0	1	0	0
8101	moorings	0	0	0	0	0	0	0	0	0	1
8104	moot	0	0	0	0	0	1	0	0	0	0
8107	moral	1	0	0	0	0	0	1	0	0	1
8108	morality	0	0	0	0	0	0	1	0	0	1
8109	morals	1	1	1	0	1	0	1	0	1	1
8112	morbid	0	0	0	0	0	1	0	1	0	0
8113	morbidity	1	0	1	1	0	1	0	1	0	0
8114	morgue	0	0	1	1	0	1	0	1	0	0
8115	moribund	0	0	0	0	0	1	0	1	0	0
8116	morn	0	1	0	0	0	0	0	0	0	0
8118	moron	0	0	0	0	0	1	0	0	0	0
8119	moronic	0	0	0	0	0	1	0	0	0	0
8123	morrow	0	1	0	0	0	0	0	0	0	0
8124	morsel	0	0	0	0	0	1	0	0	0	0
8125	mortal	0	0	0	0	0	1	0	0	0	0
8126	mortality	1	0	0	1	0	1	0	1	0	0
8127	mortar	0	0	0	0	0	0	1	0	0	0
8128	mortgage	0	0	0	1	0	0	0	0	0	0
8129	mortgagee	0	0	0	0	0	0	0	0	0	1
8130	mortgagor	0	0	0	1	0	0	0	0	0	0
8131	mortification	0	1	1	1	0	1	0	1	0	0
8132	mortuary	0	0	0	1	0	1	0	1	0	0
8134	mosquito	1	0	1	0	0	1	0	0	0	0
8139	mother	0	1	0	0	1	1	1	1	0	1
8140	motherhood	0	0	0	0	1	0	1	0	0	1
8141	motion	0	1	0	0	0	0	0	0	0	0
8143	motive	0	0	0	0	0	0	1	0	0	0
8154	mountain	0	1	0	0	0	0	0	0	0	0
8157	mourn	0	0	0	0	0	1	0	1	0	0
8158	mournful	1	0	0	1	0	1	0	1	0	0
8159	mourning	0	0	0	0	0	1	0	1	0	0
8162	mouth	0	0	0	0	0	0	0	0	1	0
8163	mouthful	0	0	1	0	0	0	0	0	0	0
8165	movable	0	0	0	0	0	0	1	0	0	0
8168	mover	0	0	0	0	0	0	1	0	0	0
8172	muck	0	0	1	0	0	1	0	0	0	0
8173	mucous	0	0	1	0	0	0	0	0	0	0
8174	mucus	0	0	1	0	0	0	0	0	0	0
8175	mud	0	0	0	0	0	1	0	0	0	0
8176	muddle	0	0	0	0	0	1	0	0	0	0
8177	muddled	0	0	0	0	0	1	0	0	0	0
8178	muddy	0	0	1	0	0	1	0	0	0	0
8179	muff	1	0	1	0	0	1	0	0	0	0
8182	mug	1	0	0	1	0	1	1	1	0	0
8183	mule	1	0	0	0	0	1	0	0	0	1
8193	mum	0	0	0	1	0	1	0	0	0	0
8194	mumble	0	0	0	0	0	1	0	0	0	0
8196	mumps	0	0	0	0	0	1	0	0	0	0
8202	murder	1	0	1	1	0	1	0	1	1	0
8203	murderer	1	0	1	1	0	1	0	1	0	0
8204	murderous	1	0	1	1	0	1	0	1	1	0
8205	murky	0	0	1	0	0	1	0	1	0	0
8208	muscular	0	0	0	0	0	0	1	0	0	0
8214	music	0	0	0	0	1	0	1	1	0	0
8215	musical	1	1	0	0	1	0	1	1	1	1
8219	musket	0	0	0	1	0	0	0	0	0	0
8221	muss	0	0	0	0	0	1	0	0	0	0
8225	musty	0	0	1	0	0	1	0	0	0	0
8226	mutable	0	1	0	0	0	0	1	0	0	0
8227	mutant	0	0	0	0	0	1	0	0	0	0
8229	mutilated	0	0	1	0	0	1	0	0	0	0
8230	mutilation	1	0	1	1	0	1	0	1	0	0
8231	mutiny	1	0	1	1	0	1	0	0	1	0
8232	mutter	1	0	0	0	0	1	0	0	0	0
8234	mutual	0	0	0	0	0	0	1	0	0	0
8236	muzzle	0	0	0	1	0	1	0	0	0	0
8237	myopia	1	0	0	0	0	1	0	1	0	0
8240	mysterious	0	1	0	1	0	0	0	0	1	0
8241	mystery	0	1	0	0	0	0	0	0	1	0
8242	mystic	0	0	0	0	0	0	0	0	1	0
8250	nab	0	0	0	0	0	1	0	0	1	0
8251	nadir	0	0	0	0	0	1	0	0	0	0
8252	nag	1	0	0	0	0	1	0	0	0	0
8254	naive	0	0	0	0	0	1	0	0	0	0
8257	nameless	0	0	1	0	0	1	0	0	0	0
8262	nap	0	0	0	0	1	0	1	0	0	0
8264	napkin	0	0	0	0	0	0	0	1	0	0
8266	nappy	0	0	1	0	0	1	0	0	0	0
8267	narcotic	0	0	0	0	0	1	0	0	0	0
8274	nascent	0	1	0	0	0	0	0	0	0	0
8275	nasty	1	0	1	1	0	1	0	1	0	0
8277	nation	0	0	0	0	0	0	0	0	0	1
8282	naturalist	0	0	0	0	0	0	1	0	0	0
8288	naughty	0	0	0	0	0	1	0	0	0	0
8289	nausea	0	0	1	0	0	1	0	0	0	0
8290	nauseous	0	0	1	0	0	1	0	1	0	0
8295	navigable	0	1	0	0	0	0	1	0	0	0
8298	navigator	0	1	0	0	0	0	0	0	0	1
8300	nay	0	0	0	0	0	1	0	0	0	0
8301	neatly	0	0	0	0	0	0	1	0	0	0
8308	necessity	0	0	0	0	0	0	0	1	0	0
8312	nectar	0	0	0	0	0	0	1	0	0	0
8313	needful	0	0	0	0	0	1	0	0	0	0
8314	needle	0	0	0	0	0	0	1	0	0	0
8316	needy	0	0	0	0	0	1	0	0	0	0
8317	nefarious	0	0	1	1	0	1	0	1	1	0
8318	negation	1	0	0	0	0	1	0	0	0	0
8319	negative	0	0	0	0	0	1	0	1	0	0
8320	neglect	0	0	0	0	0	1	0	0	0	0
8321	neglected	1	0	1	0	0	1	0	1	0	0
8322	neglecting	0	0	0	0	0	1	0	0	0	0
8323	negligence	0	0	0	0	0	1	0	0	0	0
8324	negligent	0	0	0	0	0	1	0	0	0	0
8325	negligently	0	0	0	0	0	1	0	0	0	0
8327	negotiate	0	0	0	0	0	0	1	0	0	1
8329	negotiator	0	0	0	0	0	0	1	0	0	0
8330	negro	0	0	0	0	0	1	0	1	0	0
8332	neighbor	0	1	0	0	0	0	1	0	0	1
8333	neighborhood	0	1	0	0	0	0	0	0	0	0
8339	nepotism	1	0	1	0	0	1	0	1	0	0
8340	nerve	0	0	0	0	0	0	1	0	0	0
8341	nervous	0	1	0	1	0	1	0	0	0	0
8342	nervousness	0	0	0	1	0	0	0	0	0	0
8344	nest	0	0	0	0	0	0	0	0	0	1
8345	nestle	0	0	0	0	0	0	1	0	0	1
8348	nether	1	0	0	1	0	1	0	1	0	0
8350	nettle	1	0	1	0	0	1	0	0	0	0
8351	network	0	1	0	0	0	0	0	0	0	0
8352	neuralgia	0	0	0	1	0	1	0	1	0	0
8354	neurosis	0	0	0	1	0	1	0	1	0	0
8355	neurotic	0	0	1	1	0	1	0	0	0	0
8357	neutral	0	1	0	0	0	0	0	0	0	1
8358	neutrality	0	0	0	0	0	0	0	0	0	1
8361	newcomer	0	0	0	1	0	0	0	0	1	0
8374	nicotine	0	0	1	0	0	1	0	0	0	0
8380	nightmare	0	0	0	1	0	1	0	0	0	0
8381	nihilism	0	0	0	0	0	1	0	0	0	0
8389	nobility	0	1	0	0	0	0	1	0	0	1
8390	noble	0	0	0	0	0	0	1	0	0	1
8391	nobleman	0	0	0	0	0	0	1	0	0	1
8398	noise	0	0	0	0	0	1	0	0	0	0
8399	noisy	1	0	0	0	0	1	0	0	0	0
8405	nomination	0	0	0	0	0	0	1	0	0	0
8408	noncompliance	1	1	0	1	0	1	0	1	0	0
8413	nonsense	0	0	0	0	0	1	0	0	0	0
8414	nonsensical	0	0	0	0	0	1	0	1	0	0
8418	noose	0	0	0	0	0	1	0	1	0	0
8422	normality	0	0	0	0	0	0	1	0	0	0
8423	nose	0	0	1	0	0	0	0	0	0	0
8426	notable	0	0	0	0	1	0	1	0	0	1
8427	notables	0	0	0	0	0	0	1	0	0	0
8429	notary	0	0	0	0	0	0	0	0	0	1
8435	noted	0	0	0	0	0	0	1	0	0	0
8437	nothingness	0	0	0	0	0	1	0	1	0	0
8440	notification	0	1	0	0	0	0	0	0	0	0
8442	notion	0	0	0	0	0	0	1	0	0	0
8444	notoriety	1	0	1	1	0	1	1	0	0	0
8449	nourishment	0	0	0	0	0	0	1	0	0	0
8454	noxious	0	0	1	1	0	1	0	0	0	0
8463	nuisance	1	0	0	0	0	1	0	0	0	0
8464	nul	0	0	0	0	0	1	0	0	0	0
8466	nullify	0	0	0	0	0	1	0	0	1	0
8467	numb	0	0	0	0	0	1	0	0	0	0
8470	numbers	0	0	0	0	0	0	1	0	0	0
8471	numbness	0	0	0	0	0	1	0	1	0	0
8477	nun	0	0	0	0	0	1	0	0	0	1
8478	nurse	0	0	0	0	0	0	1	0	0	1
8479	nursery	0	0	0	0	1	0	1	0	0	1
8480	nurture	1	1	1	1	1	0	1	0	0	1
8483	nutritious	0	0	0	0	0	0	1	1	0	0
8487	oaf	0	0	0	0	0	1	0	0	0	0
8488	oak	0	0	0	0	0	0	1	0	0	0
8490	oasis	0	1	0	0	1	0	1	0	0	1
8491	oath	0	0	0	0	0	0	1	0	0	1
8493	obedience	0	0	0	0	0	0	1	0	0	1
8497	obese	0	0	1	0	0	1	0	0	0	0
8498	obesity	0	0	1	0	0	1	0	1	0	0
8499	obey	0	0	0	1	0	0	0	0	0	1
8500	obi	0	0	1	1	0	1	0	0	0	0
8501	obit	0	0	0	0	0	1	0	1	1	0
8502	obituary	0	0	0	0	0	1	0	1	0	0
8504	objection	1	0	0	0	0	1	0	0	0	0
8505	objectionable	0	0	0	0	0	1	0	0	0	0
8506	objective	0	1	0	0	0	0	1	0	0	1
8509	oblige	0	0	0	0	0	1	0	0	0	1
8511	obliging	1	1	1	1	1	0	1	0	1	1
8512	obligor	0	0	0	1	0	1	0	0	0	0
8514	obliterate	1	0	0	1	0	1	0	1	0	0
8515	obliterated	1	0	0	1	0	1	0	0	0	0
8516	obliteration	0	0	0	1	0	1	0	1	0	0
8517	oblivion	1	0	0	1	0	1	0	0	0	0
8520	obnoxious	1	0	1	0	0	1	0	1	0	0
8522	obscene	0	0	1	0	0	1	0	0	0	0
8523	obscenity	1	0	1	0	0	1	0	0	0	0
8526	obscurity	0	0	0	0	0	1	0	0	0	0
8528	observant	0	0	0	0	0	0	1	0	0	0
8536	obstacle	1	0	0	1	0	1	0	1	0	0
8537	obstetrician	0	0	0	0	0	0	0	0	0	1
8539	obstinate	0	0	0	0	0	1	0	0	0	0
8540	obstruct	1	0	0	1	0	1	0	0	0	0
8541	obstruction	0	0	0	0	0	1	0	0	0	0
8542	obstructive	1	0	0	0	0	1	0	0	0	0
8544	obtainable	0	0	0	0	1	0	1	0	0	0
8545	obtuse	0	0	0	0	0	1	0	0	0	0
8547	obvious	0	0	0	0	0	0	1	0	0	1
8550	occasional	0	0	0	0	0	0	0	0	1	0
8553	occult	0	0	1	1	0	1	0	0	0	0
8555	occupant	0	0	0	0	0	0	1	0	0	1
8556	occupation	0	0	0	0	0	0	1	0	0	0
8559	occupy	0	0	0	0	0	0	1	0	0	0
8567	octopus	0	0	1	0	0	0	0	0	0	0
8569	oddity	0	0	1	0	0	1	0	1	1	0
8572	odious	1	0	1	1	0	1	0	0	0	0
8574	odor	0	0	0	0	0	1	0	0	0	0
8578	offend	1	0	1	0	0	1	0	0	0	0
8579	offended	1	0	0	0	0	1	0	1	0	0
8580	offender	1	0	1	1	0	1	0	1	0	0
8581	offense	1	0	1	1	0	1	0	1	0	0
8582	offensive	1	0	1	0	0	1	0	0	0	0
8583	offer	0	0	0	0	0	0	1	0	0	0
8585	offering	0	0	0	0	0	0	0	0	0	1
8586	offhand	0	0	0	0	0	1	0	0	0	0
8588	officer	0	0	0	0	0	0	1	0	0	1
8590	official	0	0	0	0	0	0	0	0	0	1
8592	offing	0	0	0	0	0	1	0	0	0	0
8594	offset	0	1	0	0	0	0	1	0	0	0
8595	offshoot	0	0	0	0	0	0	1	0	0	0
8599	ogre	0	0	1	1	0	1	0	0	0	0
8603	olfactory	0	1	0	0	0	1	0	0	0	0
8604	oligarchy	0	0	0	0	0	1	0	0	0	0
8608	omen	0	1	0	1	0	1	0	0	0	0
8609	ominous	0	1	0	1	0	1	0	0	0	0
8611	omit	0	0	0	0	0	1	0	0	0	0
8614	omnipotence	0	0	0	1	0	1	1	0	0	0
8617	omniscient	0	0	0	0	0	0	1	0	0	1
8620	onerous	1	0	0	0	0	1	0	1	0	0
8622	ongoing	0	1	0	0	0	0	0	0	0	0
8624	onset	0	1	0	0	0	0	0	0	0	0
8627	onus	0	0	0	0	0	1	0	0	0	0
8630	ooze	0	0	1	0	0	1	0	0	0	0
8634	opaque	0	0	0	0	0	1	0	0	0	0
8640	openness	0	0	0	0	0	0	1	0	0	0
8641	opera	1	1	0	1	1	0	1	1	1	1
8642	operatic	0	0	0	0	0	1	0	0	0	0
8643	operation	0	0	0	1	0	0	0	0	0	1
8649	opiate	0	0	0	0	0	1	0	0	0	0
8651	opinionated	1	0	0	0	0	1	0	0	0	0
8652	opium	1	0	1	1	0	1	0	1	0	0
8653	opponent	1	1	1	1	0	1	0	0	0	0
8654	opportune	0	0	0	0	1	0	1	0	0	0
8656	opportunity	0	1	0	0	0	0	1	0	0	0
8657	oppose	0	0	0	0	0	1	0	0	0	0
8658	opposed	1	0	0	1	0	1	0	0	0	0
8662	opposition	1	0	0	0	0	1	0	0	0	0
8663	oppress	1	0	1	1	0	1	0	1	0	0
8664	oppression	1	0	1	1	0	1	0	1	0	0
8665	oppressive	1	0	1	1	0	1	0	1	0	0
8666	oppressor	1	0	0	1	0	1	0	1	0	0
8670	optimism	0	1	0	0	1	0	1	0	1	1
8671	optimist	0	0	0	0	0	0	1	0	0	1
8672	option	0	0	0	0	0	0	1	0	0	0
8673	optional	0	0	0	0	0	0	1	0	0	0
8680	oracle	0	1	0	0	0	0	1	0	0	1
8683	oration	0	0	0	0	0	0	1	0	0	0
8690	orc	1	0	1	1	0	1	0	0	0	0
8692	orchestra	1	0	0	0	1	0	1	1	0	1
8693	ordained	0	0	0	0	0	0	1	0	0	1
8694	ordeal	1	0	0	0	0	1	0	0	1	0
8696	orderly	0	0	0	0	0	0	1	0	0	0
8697	ordinance	0	0	0	0	0	0	0	0	0	1
8699	ordination	0	1	0	0	1	0	1	0	0	1
8700	ordnance	0	0	0	1	0	1	0	0	0	0
8703	organ	0	1	0	0	1	0	0	0	0	0
8704	organic	0	0	0	0	0	0	1	0	0	0
8707	organization	0	1	0	0	1	0	1	0	1	1
8708	organize	0	0	0	0	0	0	1	0	0	0
8709	organized	0	0	0	0	0	0	1	0	0	0
8710	orgasm	0	1	0	0	1	0	1	0	0	0
8717	originality	0	0	0	0	0	0	1	0	1	0
8724	ornamented	0	0	0	0	0	0	1	0	0	0
8725	ornate	0	0	0	0	0	0	1	0	0	0
8726	orphan	0	0	0	1	0	1	0	1	0	0
8728	orthodoxy	0	0	0	0	0	0	0	0	0	1
8735	ostensibly	0	0	0	0	0	1	0	0	0	0
8740	oust	1	0	0	0	0	1	0	1	0	0
8742	outburst	1	0	0	1	1	1	1	1	1	0
8743	outcast	0	0	1	1	0	1	0	1	0	0
8744	outcome	0	0	0	0	0	0	1	0	0	0
8745	outcry	1	0	0	1	0	1	0	0	1	0
8746	outdo	0	1	0	0	0	0	1	0	0	0
8751	outhouse	0	0	1	0	0	1	0	0	0	0
8753	outlandish	0	0	0	0	0	1	0	0	0	0
8755	outlaw	0	0	0	0	0	1	0	0	0	0
8762	outpost	0	0	0	1	0	0	0	0	0	0
8765	outrage	1	0	1	0	0	1	0	0	0	0
8766	outrageous	0	0	0	0	0	0	0	0	1	0
8770	outsider	0	0	0	1	0	0	0	0	0	0
8773	outstanding	0	0	0	0	1	1	1	0	0	0
8775	outward	0	0	0	0	0	0	1	0	0	0
8781	ovation	0	0	0	0	0	1	0	1	0	0
8784	overbearing	1	0	0	0	0	1	0	0	0	0
8785	overburden	0	0	0	0	0	1	0	0	0	0
8786	overcast	0	0	0	0	0	1	0	0	0	0
8789	overdo	0	0	0	0	0	1	0	0	0	0
8790	overdose	0	0	0	0	0	1	0	0	0	0
8791	overdue	0	1	0	0	0	1	0	1	1	0
8792	overestimate	0	0	0	0	0	0	0	0	1	0
8793	overestimated	0	0	0	0	0	1	0	0	0	0
8794	overflow	0	0	0	0	0	1	0	0	0	0
8796	overgrown	0	0	0	0	0	1	0	0	0	0
8801	overjoyed	0	0	0	0	1	0	1	0	0	0
8805	overload	0	0	0	0	0	1	0	1	0	0
8807	overpaid	0	0	0	0	0	1	0	0	0	0
8809	overpower	0	0	0	0	0	1	0	0	0	0
8810	overpowering	1	0	0	1	0	1	0	0	0	0
8811	overpriced	1	0	1	0	0	1	0	1	0	0
8816	oversight	0	0	0	0	0	1	0	0	0	0
8819	overt	0	0	0	1	0	0	0	0	0	0
8822	overthrow	0	1	0	1	0	1	0	0	0	0
8823	overture	0	1	0	0	0	0	0	0	0	0
8824	overturn	0	0	0	0	0	1	0	0	0	0
8825	overwhelm	0	0	0	0	0	1	0	0	0	0
8826	overwhelmed	0	0	0	0	0	1	0	1	0	0
8827	overwhelming	0	0	0	0	0	0	1	0	0	0
8830	owing	1	1	1	1	0	1	0	1	0	1
8832	ownership	0	0	0	0	0	0	1	0	0	0
8834	oxidation	0	0	0	0	0	1	0	0	0	0
8839	pacific	0	0	0	0	0	0	1	0	0	0
8845	pact	0	0	0	0	0	0	0	0	0	1
8846	pad	0	0	0	0	0	0	1	0	0	0
8847	padding	0	0	0	0	0	0	1	0	0	0
8848	paddle	0	1	0	0	0	0	1	0	0	0
8860	pain	0	0	0	1	0	1	0	1	0	0
8861	pained	0	0	0	1	0	1	0	1	0	0
8862	painful	1	0	1	1	0	1	0	1	0	0
8863	painfully	0	0	0	0	0	1	0	1	0	0
8865	pains	0	0	0	0	0	1	0	0	0	0
8875	palatable	0	0	0	0	0	0	1	0	0	0
8882	palliative	0	0	0	0	0	0	1	0	0	0
8885	palpable	0	0	0	0	0	0	0	0	1	0
8886	palsy	0	0	1	1	0	1	0	1	0	0
8891	panacea	0	0	0	0	0	0	1	0	0	0
8892	panache	0	0	0	0	0	0	1	0	0	0
8894	pandemic	0	0	0	1	0	1	0	1	0	0
8896	pang	0	0	0	0	0	1	0	0	1	0
8897	panic	0	0	0	1	0	1	0	0	0	0
8898	panier	0	0	0	0	0	0	1	0	0	0
8912	paprika	0	0	0	0	0	0	1	0	0	0
8918	parachute	0	0	0	1	0	0	0	0	0	0
8919	parade	0	1	0	1	1	1	1	0	1	0
8924	paragon	0	1	0	0	1	0	1	0	0	1
8929	paralysis	1	1	0	1	0	1	0	1	0	0
8930	paramount	0	0	0	0	0	0	1	0	0	0
8931	paranoia	0	0	0	1	0	1	0	0	0	0
8934	paraphrase	0	0	0	0	0	1	1	0	0	0
